,belief_metric_threshold,deffuant_mu,high_media_lit,mean_disinformer,mean_normal_user,n_edges,n_posts_estimate_similarity,ratio_normal_user,sampling_p_update,mlit_select,del_t,rank_punish,rank_t,strikes_t,scenario,policy,model
928,76.0,0.012448846621896,0.2811195063142473,9.0,2.0,2.0,8.0,0.988782767814109,0.0108767484183907,100.0,50.0,0.0,50.0,10.0,28,18,MisinfoPy
929,79.0,0.0205464375359693,0.2919314348444234,12.0,1.0,3.0,9.0,0.9871723974749688,0.0229932059028394,100.0,50.0,0.0,50.0,10.0,29,18,MisinfoPy
930,75.0,0.010048341660904,0.3143371026457791,8.0,2.0,2.0,10.0,0.9941862919647434,0.0175953677659886,100.0,50.0,0.0,50.0,10.0,30,18,MisinfoPy
931,75.0,0.0267889428556949,0.3432136850880645,10.0,0.0,2.0,10.0,0.980839650082909,0.0265630001792501,100.0,50.0,0.0,50.0,10.0,31,18,MisinfoPy
932,75.0,0.0193899750225625,0.3001333701207734,12.0,0.0,3.0,15.0,0.9832082300963012,0.0204426076380287,100.0,50.0,0.0,50.0,10.0,32,18,MisinfoPy
933,79.0,0.0180559652549399,0.2798633794927822,9.0,1.0,3.0,11.0,0.9949649761964962,0.0165466737019088,100.0,50.0,0.0,50.0,10.0,33,18,MisinfoPy
934,76.0,0.0227140740920445,0.3368246697878725,8.0,0.0,3.0,14.0,0.9857188734506308,0.0234660955643312,100.0,50.0,0.0,50.0,10.0,34,18,MisinfoPy
935,75.0,0.0248722130915869,0.2848274272775347,11.0,0.0,3.0,13.0,0.9841799573680928,0.021236196859546,100.0,50.0,0.0,50.0,10.0,35,18,MisinfoPy
936,77.0,0.0174922242008906,0.2660267522760609,12.0,2.0,3.0,12.0,0.9863372938435412,0.01687817970596,100.0,50.0,0.0,50.0,10.0,36,18,MisinfoPy
937,76.0,0.0134072426919024,0.2951769716109299,12.0,0.0,2.0,9.0,0.9866891448561678,0.0222635906039256,100.0,50.0,0.0,50.0,10.0,37,18,MisinfoPy
938,78.0,0.0128122553893868,0.3223137647319514,9.0,2.0,2.0,12.0,0.9911871047293532,0.0250664719876734,100.0,50.0,0.0,50.0,10.0,38,18,MisinfoPy
939,76.0,0.025602344875336,0.2534461816563311,9.0,2.0,2.0,7.0,0.9906275873054028,0.0290558105065178,100.0,50.0,0.0,50.0,10.0,39,18,MisinfoPy
940,77.0,0.0240759905631581,0.2976823576069445,8.0,1.0,2.0,5.0,0.9944527233446816,0.0254923023964972,100.0,50.0,0.0,50.0,10.0,40,18,MisinfoPy
941,79.0,0.0268499739730088,0.3203072837914983,10.0,0.0,2.0,15.0,0.9933952793096776,0.0188826506970489,100.0,50.0,0.0,50.0,10.0,41,18,MisinfoPy
942,78.0,0.0187560997332204,0.3259081363072013,12.0,1.0,3.0,8.0,0.9939547475744324,0.0198510707070524,100.0,50.0,0.0,50.0,10.0,42,18,MisinfoPy
943,75.0,0.0253410461441071,0.3396844646252156,9.0,2.0,3.0,6.0,0.9931745327114798,0.0177279686640718,100.0,50.0,0.0,50.0,10.0,43,18,MisinfoPy
944,80.0,0.0161685803509148,0.3044675021765791,10.0,0.0,3.0,7.0,0.9814755221372012,0.0296119659563395,100.0,50.0,0.0,50.0,10.0,44,18,MisinfoPy
945,76.0,0.0292784707204162,0.3116418414654133,11.0,1.0,3.0,13.0,0.9882869853935184,0.0208771543637324,100.0,50.0,0.0,50.0,10.0,45,18,MisinfoPy
946,76.0,0.0156293030093474,0.2834463496847514,12.0,0.0,3.0,8.0,0.9821409560417576,0.0113338955165811,100.0,50.0,0.0,50.0,10.0,46,18,MisinfoPy
947,79.0,0.0114317577284685,0.2930366811125681,8.0,2.0,2.0,6.0,0.992160479381022,0.0216626715011127,100.0,50.0,0.0,50.0,10.0,47,18,MisinfoPy
948,80.0,0.0218953129930909,0.3275693993033615,11.0,0.0,3.0,7.0,0.9833413177362758,0.0184663751497411,100.0,50.0,0.0,50.0,10.0,48,18,MisinfoPy
949,79.0,0.019907872288691,0.2606261146969253,12.0,0.0,2.0,12.0,0.9896398557743792,0.025697594767068,100.0,50.0,0.0,50.0,10.0,49,18,MisinfoPy
950,80.0,0.0299253839649301,0.2686036932278577,11.0,2.0,2.0,5.0,0.985177411651043,0.0203407351222199,100.0,50.0,10.0,10.0,30.0,0,19,MisinfoPy
951,79.0,0.0111337533725977,0.2734148754443381,8.0,0.0,3.0,6.0,0.9936622762534888,0.0155041632991381,100.0,50.0,10.0,10.0,30.0,1,19,MisinfoPy
952,80.0,0.0150658899662497,0.3165026774305036,10.0,1.0,2.0,6.0,0.9817120085306312,0.0274639197892285,100.0,50.0,10.0,10.0,30.0,2,19,MisinfoPy
953,75.0,0.0104389416481989,0.2898453201200917,12.0,0.0,3.0,10.0,0.982717701047632,0.0263952393509819,100.0,50.0,10.0,10.0,30.0,3,19,MisinfoPy
954,80.0,0.0229946884963286,0.2715953720241978,11.0,2.0,3.0,15.0,0.9847023205679452,0.0120140444315901,100.0,50.0,10.0,10.0,30.0,4,19,MisinfoPy
955,78.0,0.0286360800071595,0.318132389957697,10.0,2.0,3.0,12.0,0.9909461643639204,0.0135154234083271,100.0,50.0,10.0,10.0,30.0,5,19,MisinfoPy
956,79.0,0.0279833720912671,0.2750677270263837,9.0,1.0,3.0,11.0,0.991743563560276,0.0243113637389133,100.0,50.0,10.0,10.0,30.0,6,19,MisinfoPy
957,76.0,0.0123313262967474,0.3315017509095029,9.0,0.0,2.0,5.0,0.9824558707336154,0.0293784887081614,100.0,50.0,10.0,10.0,30.0,7,19,MisinfoPy
958,78.0,0.0222805181799654,0.2632350410263794,11.0,2.0,2.0,14.0,0.9856428572107112,0.0181098169629521,100.0,50.0,10.0,10.0,30.0,8,19,MisinfoPy
959,80.0,0.0144410727229284,0.3030974724516627,9.0,1.0,3.0,8.0,0.9891207245090112,0.0162337916865862,100.0,50.0,10.0,10.0,30.0,9,19,MisinfoPy
960,80.0,0.0155199996825442,0.2876152247375163,10.0,1.0,2.0,7.0,0.9895733215267214,0.0136408701086872,100.0,50.0,10.0,10.0,30.0,10,19,MisinfoPy
961,80.0,0.0283798347978142,0.3075987666071173,12.0,1.0,2.0,13.0,0.9880391573835796,0.0268381909236415,100.0,50.0,10.0,10.0,30.0,11,19,MisinfoPy
962,78.0,0.0238742516506969,0.34053153415885,12.0,1.0,2.0,11.0,0.986251055312106,0.028622735346571,100.0,50.0,10.0,10.0,30.0,12,19,MisinfoPy
963,78.0,0.0202334681746995,0.328822048933258,10.0,0.0,2.0,11.0,0.9926659418264364,0.0279605818990789,100.0,50.0,10.0,10.0,30.0,13,19,MisinfoPy
964,78.0,0.0165423682564252,0.2571720798856116,10.0,1.0,2.0,11.0,0.9800439002137042,0.0238483213618672,100.0,50.0,10.0,10.0,30.0,14,19,MisinfoPy
965,75.0,0.0139572578643493,0.3467476677429714,11.0,2.0,2.0,6.0,0.9925621159078512,0.0149587379329587,100.0,50.0,10.0,10.0,30.0,15,19,MisinfoPy
966,76.0,0.0234024663547501,0.3490911018401743,9.0,1.0,2.0,15.0,0.985022263214491,0.0100232012141731,100.0,50.0,10.0,10.0,30.0,16,19,MisinfoPy
967,76.0,0.0262884099780179,0.2778727352722803,11.0,0.0,3.0,10.0,0.9900284717459232,0.0131598062493048,100.0,50.0,10.0,10.0,30.0,17,19,MisinfoPy
968,77.0,0.0116034383185158,0.2650675266546597,10.0,2.0,3.0,9.0,0.9809674931097712,0.0225062172254371,100.0,50.0,10.0,10.0,30.0,18,19,MisinfoPy
969,75.0,0.0245495458467838,0.2995535167375782,8.0,2.0,3.0,13.0,0.9916351363227272,0.0159203507441027,100.0,50.0,10.0,10.0,30.0,19,19,MisinfoPy
970,77.0,0.0274905572860094,0.312217140634846,11.0,1.0,3.0,12.0,0.988418041320472,0.0142847858302271,100.0,50.0,10.0,10.0,30.0,20,19,MisinfoPy
971,77.0,0.0189941371533705,0.3356417602280681,11.0,2.0,3.0,14.0,0.9872028857311952,0.0124192607782816,100.0,50.0,10.0,10.0,30.0,21,19,MisinfoPy
972,77.0,0.0209604081962267,0.3081888688713352,9.0,0.0,3.0,7.0,0.9836883241383853,0.0116051822505563,100.0,50.0,10.0,10.0,30.0,22,19,MisinfoPy
973,79.0,0.0178985826731951,0.3458139345594649,10.0,1.0,2.0,8.0,0.990446543502186,0.0144989000702763,100.0,50.0,10.0,10.0,30.0,23,19,MisinfoPy
974,77.0,0.0212183466860608,0.2585322053555808,8.0,0.0,2.0,9.0,0.982067473472522,0.019221119320182,100.0,50.0,10.0,10.0,30.0,24,19,MisinfoPy
975,78.0,0.0171644281469936,0.2510343763655922,8.0,1.0,3.0,5.0,0.9844741116573644,0.0245240370892637,100.0,50.0,10.0,10.0,30.0,25,19,MisinfoPy
976,78.0,0.0141011164881213,0.2543645554602683,8.0,2.0,2.0,15.0,0.980570006865624,0.0105600809635183,100.0,50.0,10.0,10.0,30.0,26,19,MisinfoPy
977,77.0,0.0288039002002594,0.3339062572471228,8.0,2.0,2.0,14.0,0.9876688535452244,0.0282027823293031,100.0,50.0,10.0,10.0,30.0,27,19,MisinfoPy
978,76.0,0.012448846621896,0.2811195063142473,9.0,2.0,2.0,8.0,0.988782767814109,0.0108767484183907,100.0,50.0,10.0,10.0,30.0,28,19,MisinfoPy
979,79.0,0.0205464375359693,0.2919314348444234,12.0,1.0,3.0,9.0,0.9871723974749688,0.0229932059028394,100.0,50.0,10.0,10.0,30.0,29,19,MisinfoPy
980,75.0,0.010048341660904,0.3143371026457791,8.0,2.0,2.0,10.0,0.9941862919647434,0.0175953677659886,100.0,50.0,10.0,10.0,30.0,30,19,MisinfoPy
981,75.0,0.0267889428556949,0.3432136850880645,10.0,0.0,2.0,10.0,0.980839650082909,0.0265630001792501,100.0,50.0,10.0,10.0,30.0,31,19,MisinfoPy
982,75.0,0.0193899750225625,0.3001333701207734,12.0,0.0,3.0,15.0,0.9832082300963012,0.0204426076380287,100.0,50.0,10.0,10.0,30.0,32,19,MisinfoPy
983,79.0,0.0180559652549399,0.2798633794927822,9.0,1.0,3.0,11.0,0.9949649761964962,0.0165466737019088,100.0,50.0,10.0,10.0,30.0,33,19,MisinfoPy
984,76.0,0.0227140740920445,0.3368246697878725,8.0,0.0,3.0,14.0,0.9857188734506308,0.0234660955643312,100.0,50.0,10.0,10.0,30.0,34,19,MisinfoPy
985,75.0,0.0248722130915869,0.2848274272775347,11.0,0.0,3.0,13.0,0.9841799573680928,0.021236196859546,100.0,50.0,10.0,10.0,30.0,35,19,MisinfoPy
986,77.0,0.0174922242008906,0.2660267522760609,12.0,2.0,3.0,12.0,0.9863372938435412,0.01687817970596,100.0,50.0,10.0,10.0,30.0,36,19,MisinfoPy
987,76.0,0.0134072426919024,0.2951769716109299,12.0,0.0,2.0,9.0,0.9866891448561678,0.0222635906039256,100.0,50.0,10.0,10.0,30.0,37,19,MisinfoPy
988,78.0,0.0128122553893868,0.3223137647319514,9.0,2.0,2.0,12.0,0.9911871047293532,0.0250664719876734,100.0,50.0,10.0,10.0,30.0,38,19,MisinfoPy
989,76.0,0.025602344875336,0.2534461816563311,9.0,2.0,2.0,7.0,0.9906275873054028,0.0290558105065178,100.0,50.0,10.0,10.0,30.0,39,19,MisinfoPy
990,77.0,0.0240759905631581,0.2976823576069445,8.0,1.0,2.0,5.0,0.9944527233446816,0.0254923023964972,100.0,50.0,10.0,10.0,30.0,40,19,MisinfoPy
991,79.0,0.0268499739730088,0.3203072837914983,10.0,0.0,2.0,15.0,0.9933952793096776,0.0188826506970489,100.0,50.0,10.0,10.0,30.0,41,19,MisinfoPy
992,78.0,0.0187560997332204,0.3259081363072013,12.0,1.0,3.0,8.0,0.9939547475744324,0.0198510707070524,100.0,50.0,10.0,10.0,30.0,42,19,MisinfoPy
993,75.0,0.0253410461441071,0.3396844646252156,9.0,2.0,3.0,6.0,0.9931745327114798,0.0177279686640718,100.0,50.0,10.0,10.0,30.0,43,19,MisinfoPy
994,80.0,0.0161685803509148,0.3044675021765791,10.0,0.0,3.0,7.0,0.9814755221372012,0.0296119659563395,100.0,50.0,10.0,10.0,30.0,44,19,MisinfoPy
995,76.0,0.0292784707204162,0.3116418414654133,11.0,1.0,3.0,13.0,0.9882869853935184,0.0208771543637324,100.0,50.0,10.0,10.0,30.0,45,19,MisinfoPy
996,76.0,0.0156293030093474,0.2834463496847514,12.0,0.0,3.0,8.0,0.9821409560417576,0.0113338955165811,100.0,50.0,10.0,10.0,30.0,46,19,MisinfoPy
997,79.0,0.0114317577284685,0.2930366811125681,8.0,2.0,2.0,6.0,0.992160479381022,0.0216626715011127,100.0,50.0,10.0,10.0,30.0,47,19,MisinfoPy
998,80.0,0.0218953129930909,0.3275693993033615,11.0,0.0,3.0,7.0,0.9833413177362758,0.0184663751497411,100.0,50.0,10.0,10.0,30.0,48,19,MisinfoPy
999,79.0,0.019907872288691,0.2606261146969253,12.0,0.0,2.0,12.0,0.9896398557743792,0.025697594767068,100.0,50.0,10.0,10.0,30.0,49,19,MisinfoPy
1000,80.0,0.0299253839649301,0.2686036932278577,11.0,2.0,2.0,5.0,0.985177411651043,0.0203407351222199,100.0,50.0,10.0,40.0,10.0,0,20,MisinfoPy
1001,79.0,0.0111337533725977,0.2734148754443381,8.0,0.0,3.0,6.0,0.9936622762534888,0.0155041632991381,100.0,50.0,10.0,40.0,10.0,1,20,MisinfoPy
1002,80.0,0.0150658899662497,0.3165026774305036,10.0,1.0,2.0,6.0,0.9817120085306312,0.0274639197892285,100.0,50.0,10.0,40.0,10.0,2,20,MisinfoPy
1003,75.0,0.0104389416481989,0.2898453201200917,12.0,0.0,3.0,10.0,0.982717701047632,0.0263952393509819,100.0,50.0,10.0,40.0,10.0,3,20,MisinfoPy
1004,80.0,0.0229946884963286,0.2715953720241978,11.0,2.0,3.0,15.0,0.9847023205679452,0.0120140444315901,100.0,50.0,10.0,40.0,10.0,4,20,MisinfoPy
1005,78.0,0.0286360800071595,0.318132389957697,10.0,2.0,3.0,12.0,0.9909461643639204,0.0135154234083271,100.0,50.0,10.0,40.0,10.0,5,20,MisinfoPy
1006,79.0,0.0279833720912671,0.2750677270263837,9.0,1.0,3.0,11.0,0.991743563560276,0.0243113637389133,100.0,50.0,10.0,40.0,10.0,6,20,MisinfoPy
1007,76.0,0.0123313262967474,0.3315017509095029,9.0,0.0,2.0,5.0,0.9824558707336154,0.0293784887081614,100.0,50.0,10.0,40.0,10.0,7,20,MisinfoPy
1008,78.0,0.0222805181799654,0.2632350410263794,11.0,2.0,2.0,14.0,0.9856428572107112,0.0181098169629521,100.0,50.0,10.0,40.0,10.0,8,20,MisinfoPy
1009,80.0,0.0144410727229284,0.3030974724516627,9.0,1.0,3.0,8.0,0.9891207245090112,0.0162337916865862,100.0,50.0,10.0,40.0,10.0,9,20,MisinfoPy
1010,80.0,0.0155199996825442,0.2876152247375163,10.0,1.0,2.0,7.0,0.9895733215267214,0.0136408701086872,100.0,50.0,10.0,40.0,10.0,10,20,MisinfoPy
1011,80.0,0.0283798347978142,0.3075987666071173,12.0,1.0,2.0,13.0,0.9880391573835796,0.0268381909236415,100.0,50.0,10.0,40.0,10.0,11,20,MisinfoPy
1012,78.0,0.0238742516506969,0.34053153415885,12.0,1.0,2.0,11.0,0.986251055312106,0.028622735346571,100.0,50.0,10.0,40.0,10.0,12,20,MisinfoPy
1013,78.0,0.0202334681746995,0.328822048933258,10.0,0.0,2.0,11.0,0.9926659418264364,0.0279605818990789,100.0,50.0,10.0,40.0,10.0,13,20,MisinfoPy
1014,78.0,0.0165423682564252,0.2571720798856116,10.0,1.0,2.0,11.0,0.9800439002137042,0.0238483213618672,100.0,50.0,10.0,40.0,10.0,14,20,MisinfoPy
1015,75.0,0.0139572578643493,0.3467476677429714,11.0,2.0,2.0,6.0,0.9925621159078512,0.0149587379329587,100.0,50.0,10.0,40.0,10.0,15,20,MisinfoPy
1016,76.0,0.0234024663547501,0.3490911018401743,9.0,1.0,2.0,15.0,0.985022263214491,0.0100232012141731,100.0,50.0,10.0,40.0,10.0,16,20,MisinfoPy
1017,76.0,0.0262884099780179,0.2778727352722803,11.0,0.0,3.0,10.0,0.9900284717459232,0.0131598062493048,100.0,50.0,10.0,40.0,10.0,17,20,MisinfoPy
1018,77.0,0.0116034383185158,0.2650675266546597,10.0,2.0,3.0,9.0,0.9809674931097712,0.0225062172254371,100.0,50.0,10.0,40.0,10.0,18,20,MisinfoPy
1019,75.0,0.0245495458467838,0.2995535167375782,8.0,2.0,3.0,13.0,0.9916351363227272,0.0159203507441027,100.0,50.0,10.0,40.0,10.0,19,20,MisinfoPy
1020,77.0,0.0274905572860094,0.312217140634846,11.0,1.0,3.0,12.0,0.988418041320472,0.0142847858302271,100.0,50.0,10.0,40.0,10.0,20,20,MisinfoPy
1021,77.0,0.0189941371533705,0.3356417602280681,11.0,2.0,3.0,14.0,0.9872028857311952,0.0124192607782816,100.0,50.0,10.0,40.0,10.0,21,20,MisinfoPy
1022,77.0,0.0209604081962267,0.3081888688713352,9.0,0.0,3.0,7.0,0.9836883241383853,0.0116051822505563,100.0,50.0,10.0,40.0,10.0,22,20,MisinfoPy
1023,79.0,0.0178985826731951,0.3458139345594649,10.0,1.0,2.0,8.0,0.990446543502186,0.0144989000702763,100.0,50.0,10.0,40.0,10.0,23,20,MisinfoPy
1024,77.0,0.0212183466860608,0.2585322053555808,8.0,0.0,2.0,9.0,0.982067473472522,0.019221119320182,100.0,50.0,10.0,40.0,10.0,24,20,MisinfoPy
1025,78.0,0.0171644281469936,0.2510343763655922,8.0,1.0,3.0,5.0,0.9844741116573644,0.0245240370892637,100.0,50.0,10.0,40.0,10.0,25,20,MisinfoPy
1026,78.0,0.0141011164881213,0.2543645554602683,8.0,2.0,2.0,15.0,0.980570006865624,0.0105600809635183,100.0,50.0,10.0,40.0,10.0,26,20,MisinfoPy
1027,77.0,0.0288039002002594,0.3339062572471228,8.0,2.0,2.0,14.0,0.9876688535452244,0.0282027823293031,100.0,50.0,10.0,40.0,10.0,27,20,MisinfoPy
1028,76.0,0.012448846621896,0.2811195063142473,9.0,2.0,2.0,8.0,0.988782767814109,0.0108767484183907,100.0,50.0,10.0,40.0,10.0,28,20,MisinfoPy
1029,79.0,0.0205464375359693,0.2919314348444234,12.0,1.0,3.0,9.0,0.9871723974749688,0.0229932059028394,100.0,50.0,10.0,40.0,10.0,29,20,MisinfoPy
1030,75.0,0.010048341660904,0.3143371026457791,8.0,2.0,2.0,10.0,0.9941862919647434,0.0175953677659886,100.0,50.0,10.0,40.0,10.0,30,20,MisinfoPy
1031,75.0,0.0267889428556949,0.3432136850880645,10.0,0.0,2.0,10.0,0.980839650082909,0.0265630001792501,100.0,50.0,10.0,40.0,10.0,31,20,MisinfoPy
1032,75.0,0.0193899750225625,0.3001333701207734,12.0,0.0,3.0,15.0,0.9832082300963012,0.0204426076380287,100.0,50.0,10.0,40.0,10.0,32,20,MisinfoPy
1033,79.0,0.0180559652549399,0.2798633794927822,9.0,1.0,3.0,11.0,0.9949649761964962,0.0165466737019088,100.0,50.0,10.0,40.0,10.0,33,20,MisinfoPy
1034,76.0,0.0227140740920445,0.3368246697878725,8.0,0.0,3.0,14.0,0.9857188734506308,0.0234660955643312,100.0,50.0,10.0,40.0,10.0,34,20,MisinfoPy
1035,75.0,0.0248722130915869,0.2848274272775347,11.0,0.0,3.0,13.0,0.9841799573680928,0.021236196859546,100.0,50.0,10.0,40.0,10.0,35,20,MisinfoPy
1036,77.0,0.0174922242008906,0.2660267522760609,12.0,2.0,3.0,12.0,0.9863372938435412,0.01687817970596,100.0,50.0,10.0,40.0,10.0,36,20,MisinfoPy
1037,76.0,0.0134072426919024,0.2951769716109299,12.0,0.0,2.0,9.0,0.9866891448561678,0.0222635906039256,100.0,50.0,10.0,40.0,10.0,37,20,MisinfoPy
1038,78.0,0.0128122553893868,0.3223137647319514,9.0,2.0,2.0,12.0,0.9911871047293532,0.0250664719876734,100.0,50.0,10.0,40.0,10.0,38,20,MisinfoPy
1039,76.0,0.025602344875336,0.2534461816563311,9.0,2.0,2.0,7.0,0.9906275873054028,0.0290558105065178,100.0,50.0,10.0,40.0,10.0,39,20,MisinfoPy
1040,77.0,0.0240759905631581,0.2976823576069445,8.0,1.0,2.0,5.0,0.9944527233446816,0.0254923023964972,100.0,50.0,10.0,40.0,10.0,40,20,MisinfoPy
1041,79.0,0.0268499739730088,0.3203072837914983,10.0,0.0,2.0,15.0,0.9933952793096776,0.0188826506970489,100.0,50.0,10.0,40.0,10.0,41,20,MisinfoPy
1042,78.0,0.0187560997332204,0.3259081363072013,12.0,1.0,3.0,8.0,0.9939547475744324,0.0198510707070524,100.0,50.0,10.0,40.0,10.0,42,20,MisinfoPy
1043,75.0,0.0253410461441071,0.3396844646252156,9.0,2.0,3.0,6.0,0.9931745327114798,0.0177279686640718,100.0,50.0,10.0,40.0,10.0,43,20,MisinfoPy
1044,80.0,0.0161685803509148,0.3044675021765791,10.0,0.0,3.0,7.0,0.9814755221372012,0.0296119659563395,100.0,50.0,10.0,40.0,10.0,44,20,MisinfoPy
1045,76.0,0.0292784707204162,0.3116418414654133,11.0,1.0,3.0,13.0,0.9882869853935184,0.0208771543637324,100.0,50.0,10.0,40.0,10.0,45,20,MisinfoPy
1046,76.0,0.0156293030093474,0.2834463496847514,12.0,0.0,3.0,8.0,0.9821409560417576,0.0113338955165811,100.0,50.0,10.0,40.0,10.0,46,20,MisinfoPy
1047,79.0,0.0114317577284685,0.2930366811125681,8.0,2.0,2.0,6.0,0.992160479381022,0.0216626715011127,100.0,50.0,10.0,40.0,10.0,47,20,MisinfoPy
1048,80.0,0.0218953129930909,0.3275693993033615,11.0,0.0,3.0,7.0,0.9833413177362758,0.0184663751497411,100.0,50.0,10.0,40.0,10.0,48,20,MisinfoPy
1049,79.0,0.019907872288691,0.2606261146969253,12.0,0.0,2.0,12.0,0.9896398557743792,0.025697594767068,100.0,50.0,10.0,40.0,10.0,49,20,MisinfoPy
1050,80.0,0.0299253839649301,0.2686036932278577,11.0,2.0,2.0,5.0,0.985177411651043,0.0203407351222199,100.0,50.0,10.0,50.0,20.0,0,21,MisinfoPy
1051,79.0,0.0111337533725977,0.2734148754443381,8.0,0.0,3.0,6.0,0.9936622762534888,0.0155041632991381,100.0,50.0,10.0,50.0,20.0,1,21,MisinfoPy
1052,80.0,0.0150658899662497,0.3165026774305036,10.0,1.0,2.0,6.0,0.9817120085306312,0.0274639197892285,100.0,50.0,10.0,50.0,20.0,2,21,MisinfoPy
1053,75.0,0.0104389416481989,0.2898453201200917,12.0,0.0,3.0,10.0,0.982717701047632,0.0263952393509819,100.0,50.0,10.0,50.0,20.0,3,21,MisinfoPy
1054,80.0,0.0229946884963286,0.2715953720241978,11.0,2.0,3.0,15.0,0.9847023205679452,0.0120140444315901,100.0,50.0,10.0,50.0,20.0,4,21,MisinfoPy
1055,78.0,0.0286360800071595,0.318132389957697,10.0,2.0,3.0,12.0,0.9909461643639204,0.0135154234083271,100.0,50.0,10.0,50.0,20.0,5,21,MisinfoPy
1056,79.0,0.0279833720912671,0.2750677270263837,9.0,1.0,3.0,11.0,0.991743563560276,0.0243113637389133,100.0,50.0,10.0,50.0,20.0,6,21,MisinfoPy
1057,76.0,0.0123313262967474,0.3315017509095029,9.0,0.0,2.0,5.0,0.9824558707336154,0.0293784887081614,100.0,50.0,10.0,50.0,20.0,7,21,MisinfoPy
1058,78.0,0.0222805181799654,0.2632350410263794,11.0,2.0,2.0,14.0,0.9856428572107112,0.0181098169629521,100.0,50.0,10.0,50.0,20.0,8,21,MisinfoPy
1059,80.0,0.0144410727229284,0.3030974724516627,9.0,1.0,3.0,8.0,0.9891207245090112,0.0162337916865862,100.0,50.0,10.0,50.0,20.0,9,21,MisinfoPy
1060,80.0,0.0155199996825442,0.2876152247375163,10.0,1.0,2.0,7.0,0.9895733215267214,0.0136408701086872,100.0,50.0,10.0,50.0,20.0,10,21,MisinfoPy
1061,80.0,0.0283798347978142,0.3075987666071173,12.0,1.0,2.0,13.0,0.9880391573835796,0.0268381909236415,100.0,50.0,10.0,50.0,20.0,11,21,MisinfoPy
1062,78.0,0.0238742516506969,0.34053153415885,12.0,1.0,2.0,11.0,0.986251055312106,0.028622735346571,100.0,50.0,10.0,50.0,20.0,12,21,MisinfoPy
1063,78.0,0.0202334681746995,0.328822048933258,10.0,0.0,2.0,11.0,0.9926659418264364,0.0279605818990789,100.0,50.0,10.0,50.0,20.0,13,21,MisinfoPy
1064,78.0,0.0165423682564252,0.2571720798856116,10.0,1.0,2.0,11.0,0.9800439002137042,0.0238483213618672,100.0,50.0,10.0,50.0,20.0,14,21,MisinfoPy
1065,75.0,0.0139572578643493,0.3467476677429714,11.0,2.0,2.0,6.0,0.9925621159078512,0.0149587379329587,100.0,50.0,10.0,50.0,20.0,15,21,MisinfoPy
1066,76.0,0.0234024663547501,0.3490911018401743,9.0,1.0,2.0,15.0,0.985022263214491,0.0100232012141731,100.0,50.0,10.0,50.0,20.0,16,21,MisinfoPy
1067,76.0,0.0262884099780179,0.2778727352722803,11.0,0.0,3.0,10.0,0.9900284717459232,0.0131598062493048,100.0,50.0,10.0,50.0,20.0,17,21,MisinfoPy
1068,77.0,0.0116034383185158,0.2650675266546597,10.0,2.0,3.0,9.0,0.9809674931097712,0.0225062172254371,100.0,50.0,10.0,50.0,20.0,18,21,MisinfoPy
1069,75.0,0.0245495458467838,0.2995535167375782,8.0,2.0,3.0,13.0,0.9916351363227272,0.0159203507441027,100.0,50.0,10.0,50.0,20.0,19,21,MisinfoPy
1070,77.0,0.0274905572860094,0.312217140634846,11.0,1.0,3.0,12.0,0.988418041320472,0.0142847858302271,100.0,50.0,10.0,50.0,20.0,20,21,MisinfoPy
1071,77.0,0.0189941371533705,0.3356417602280681,11.0,2.0,3.0,14.0,0.9872028857311952,0.0124192607782816,100.0,50.0,10.0,50.0,20.0,21,21,MisinfoPy
1072,77.0,0.0209604081962267,0.3081888688713352,9.0,0.0,3.0,7.0,0.9836883241383853,0.0116051822505563,100.0,50.0,10.0,50.0,20.0,22,21,MisinfoPy
1073,79.0,0.0178985826731951,0.3458139345594649,10.0,1.0,2.0,8.0,0.990446543502186,0.0144989000702763,100.0,50.0,10.0,50.0,20.0,23,21,MisinfoPy
1074,77.0,0.0212183466860608,0.2585322053555808,8.0,0.0,2.0,9.0,0.982067473472522,0.019221119320182,100.0,50.0,10.0,50.0,20.0,24,21,MisinfoPy
1075,78.0,0.0171644281469936,0.2510343763655922,8.0,1.0,3.0,5.0,0.9844741116573644,0.0245240370892637,100.0,50.0,10.0,50.0,20.0,25,21,MisinfoPy
1076,78.0,0.0141011164881213,0.2543645554602683,8.0,2.0,2.0,15.0,0.980570006865624,0.0105600809635183,100.0,50.0,10.0,50.0,20.0,26,21,MisinfoPy
1077,77.0,0.0288039002002594,0.3339062572471228,8.0,2.0,2.0,14.0,0.9876688535452244,0.0282027823293031,100.0,50.0,10.0,50.0,20.0,27,21,MisinfoPy
1078,76.0,0.012448846621896,0.2811195063142473,9.0,2.0,2.0,8.0,0.988782767814109,0.0108767484183907,100.0,50.0,10.0,50.0,20.0,28,21,MisinfoPy
1079,79.0,0.0205464375359693,0.2919314348444234,12.0,1.0,3.0,9.0,0.9871723974749688,0.0229932059028394,100.0,50.0,10.0,50.0,20.0,29,21,MisinfoPy
1080,75.0,0.010048341660904,0.3143371026457791,8.0,2.0,2.0,10.0,0.9941862919647434,0.0175953677659886,100.0,50.0,10.0,50.0,20.0,30,21,MisinfoPy
1081,75.0,0.0267889428556949,0.3432136850880645,10.0,0.0,2.0,10.0,0.980839650082909,0.0265630001792501,100.0,50.0,10.0,50.0,20.0,31,21,MisinfoPy
