,n_agents_above_belief_threshold,polarization_variance,engagement,free_speech_constraint,avg_user_effort,seed
360,632.0,870.1,189.08,0.24009126120868043,22.84,130675
361,741.0,716.57,571.627,0.12177019189002733,70.67,130675
362,871.0,572.91,493.776,0.18507653820954195,72.27,130675
363,858.0,552.4,267.089,0.3489325620833043,42.09,130675
364,890.0,537.89,465.601,0.22294795877272797,73.38,130675
365,886.0,558.64,489.746,0.2893879247338024,70.89,130675
366,761.0,745.95,153.511,0.3945290858725762,20.47,130675
367,900.0,461.98,664.866,0.10070736566904563,118.64,130675
368,901.0,419.91,492.223,0.18487800803011553,58.16,130675
369,826.0,682.11,213.087,0.3338525933652114,34.18,130675
370,851.0,603.71,325.701,0.3301496456149926,41.82,130675
371,896.0,515.09,429.517,0.16641856657773466,77.29,130675
372,813.0,720.56,253.464,0.3147407749788152,38.76,130675
373,920.0,434.85,752.036,0.2145215020436139,114.78,130675
374,753.0,730.12,341.26,0.19454546843138304,40.11,130675
375,901.0,505.35,379.494,0.20052856534436603,66.74,130675
376,921.0,419.68,758.787,0.1706358098885652,101.5,130675
377,666.0,816.41,183.54,0.2439143203106515,19.92,130675
378,765.0,743.6,163.626,0.3972129216680121,20.13,130675
379,891.0,529.89,362.427,0.26793517525647753,74.8,130675
380,918.0,441.25,737.625,0.24850314389843406,102.9,130675
381,895.0,441.76,482.194,0.21379600067215593,63.31,130675
382,915.0,456.76,703.947,0.3084915643406209,95.46,130675
383,886.0,533.18,449.697,0.17065449792612628,69.87,130675
384,783.0,692.99,476.424,0.11221335496162763,68.44,130675
385,890.0,529.97,411.774,0.2621363445504169,67.41,130675
386,839.0,560.96,508.386,0.12666024721852986,62.09,130675
387,884.0,485.71,538.205,0.17589124303998843,58.78,130675
388,856.0,579.7,478.412,0.35944121307561405,57.9,130675
389,822.0,709.3,249.763,0.3415330405474415,35.73,130675
390,891.0,447.52,481.331,0.21982008429616892,66.26,130675
391,852.0,578.5,480.647,0.34019179133103183,54.8,130675
392,927.0,406.26,557.373,0.2509623271241611,101.53,130675
393,898.0,525.9,412.161,0.2767031181280796,75.74,130675
394,762.0,703.14,360.896,0.20145541663547203,38.19,130675
395,891.0,534.81,429.176,0.2692529331595165,74.4,130675
396,744.0,762.22,182.65,0.4041935523218228,19.5,130675
397,911.0,462.01,636.119,0.3120888294368202,105.94,130675
398,720.0,767.74,642.439,0.10969375888357669,68.63,130675
399,748.0,770.77,170.276,0.3922703186107663,18.51,130675
0,779.0,802.79,215.939,0.39857236333353163,29.99,100289
1,815.0,706.19,288.882,0.31347118946898234,35.97,100289
2,887.0,531.18,505.577,0.3179014420062696,78.26,100289
3,892.0,527.87,833.438,0.3532342143552288,111.84,100289
4,929.0,389.82,644.64,0.3087550331641613,118.07,100289
5,891.0,523.77,481.747,0.32880437534815415,64.55,100289
6,933.0,373.17,666.261,0.270627901891283,102.75,100289
7,914.0,457.06,526.876,0.23932115759571781,74.0,100289
8,785.0,804.0,203.098,0.40401827162327775,23.56,100289
9,848.0,646.28,358.981,0.36362528747233414,41.3,100289
10,873.0,586.79,353.044,0.30405970019110456,53.49,100289
11,897.0,475.69,893.929,0.11463958159630105,105.54,100289
12,855.0,652.77,351.894,0.35468432135336736,50.78,100289
13,798.0,777.14,174.769,0.3625761262654101,21.17,100289
14,817.0,691.6,273.697,0.2745939580964755,35.09,100289
15,720.0,841.84,258.834,0.18312824124463795,31.41,100289
16,863.0,587.8,363.525,0.24968880047393016,57.04,100289
17,927.0,397.23,778.058,0.2929919964585209,114.1,100289
18,879.0,563.33,355.447,0.2295902355257509,47.35,100289
19,875.0,560.6,376.22,0.2166017118381103,54.84,100289
20,811.0,740.17,296.89,0.320500446365036,40.08,100289
21,886.0,531.97,484.227,0.3395533086848261,60.84,100289
22,936.0,363.09,643.749,0.2678583095140874,119.52,100289
23,792.0,786.54,201.987,0.4217218155910901,25.82,100289
24,810.0,738.88,176.328,0.3062185241953142,25.14,100289
25,932.0,370.4,798.686,0.249843602980444,103.9,100289
26,790.0,762.97,180.325,0.3293771857012614,25.03,100289
27,808.0,743.42,298.849,0.3065465947764904,41.67,100289
28,934.0,363.3,821.794,0.16209231966336135,123.71,100289
29,912.0,462.58,622.782,0.20152885228904133,74.1,100289
30,858.0,618.96,336.56,0.3155765570261522,53.08,100289
31,903.0,488.05,431.612,0.2908876938431974,68.56,100289
32,790.0,784.54,204.903,0.3523795497041572,26.64,100289
33,871.0,587.12,559.0,0.3676883898938848,76.03,100289
34,839.0,663.42,361.92,0.37734171787909104,51.4,100289
35,751.0,873.24,232.965,0.4498043702093582,28.31,100289
36,895.0,480.45,534.317,0.13563957666596008,85.42,100289
37,919.0,434.86,735.032,0.3296705613105276,101.93,100289
38,945.0,325.56,676.915,0.18663766953553176,106.17,100289
39,887.0,543.6,553.923,0.3162012327399194,82.69,100289
40,936.0,352.08,681.637,0.2200280554988778,100.08,100289
41,652.0,938.88,285.945,0.1813872509150061,34.48,100289
42,877.0,564.46,520.97,0.3469021490063125,70.69,100289
43,860.0,624.97,382.622,0.29900569407298766,51.02,100289
44,806.0,771.75,288.01,0.4246006543494996,36.47,100289
45,891.0,532.46,558.922,0.31020403105078964,82.28,100289
46,863.0,603.67,381.813,0.2976222070028251,53.81,100289
47,840.0,677.91,226.055,0.3375249555962494,39.25,100289
48,796.0,706.99,686.469,0.10714429991112548,76.33,100289
49,739.0,806.04,751.595,0.15523080640118248,75.02,100289
50,862.0,633.81,542.515,0.3619114110619812,64.38,100289
51,895.0,491.14,532.216,0.17694728736646156,80.95,100289
52,812.0,752.9,282.17,0.39581663422268026,35.44,100289
53,920.0,431.53,765.978,0.3224149409403149,104.37,100289
54,917.0,434.69,878.938,0.24552653542147382,115.29,100289
55,838.0,629.19,585.363,0.1309850863422292,77.15,100289
56,780.0,805.45,219.064,0.4235315229094389,26.16,100289
57,868.0,602.26,372.992,0.33208144763509834,47.94,100289
58,904.0,488.57,554.39,0.28102310799309266,75.84,100289
59,804.0,759.85,313.421,0.3391254511754951,37.89,100289
60,902.0,500.7,434.235,0.31789385961030725,65.75,100289
61,879.0,560.68,541.072,0.34879513012199403,77.75,100289
62,789.0,788.84,197.652,0.41118845126344944,25.83,100289
63,872.0,573.32,331.604,0.28184028704445035,51.93,100289
64,847.0,677.28,440.211,0.30732417350657254,49.09,100289
65,805.0,769.58,289.775,0.4285420023990985,34.14,100289
66,926.0,394.7,796.087,0.26868275661529517,102.3,100289
67,789.0,756.16,198.66,0.30186460430130313,26.76,100289
68,809.0,726.88,274.224,0.34825408717523343,35.31,100289
69,910.0,454.25,589.427,0.2009156324432744,87.03,100289
70,732.0,802.85,280.148,0.11410889338406914,45.77,100289
71,882.0,576.24,634.758,0.3410031399542033,77.03,100289
72,935.0,356.42,834.476,0.17340660226253918,104.5,100289
73,847.0,683.69,438.441,0.29355385860576416,55.48,100289
74,940.0,346.14,740.704,0.23443417932108598,123.69,100289
75,883.0,534.66,494.875,0.33863869737421154,81.61,100289
76,876.0,601.44,550.947,0.3363803105272138,72.18,100289
77,819.0,739.58,282.267,0.37998131965147075,33.14,100289
78,683.0,894.34,235.784,0.19472970660629435,32.06,100289
79,845.0,656.5,264.504,0.2519682722274983,39.19,100289
80,837.0,711.02,410.406,0.4035038194420826,46.13,100289
81,935.0,361.04,687.916,0.20397668837847102,109.59,100289
82,802.0,715.14,239.469,0.1988137268747352,38.9,100289
83,883.0,524.88,477.212,0.12112744171987758,82.43,100289
84,717.0,852.12,341.078,0.2447605785756401,38.27,100289
85,769.0,768.28,448.391,0.14640452583349295,52.26,100289
86,910.0,473.66,976.361,0.22513820163909076,104.24,100289
87,856.0,642.4,358.903,0.32206686886503616,48.31,100289
88,916.0,428.27,874.085,0.22864446297248586,107.98,100289
89,907.0,476.15,489.379,0.2611156811216504,73.71,100289
90,883.0,547.67,497.145,0.34601738551881744,68.95,100289
91,788.0,772.07,212.888,0.3684597798793209,26.77,100289
92,792.0,766.3,205.252,0.3360827814998639,25.74,100289
93,878.0,573.92,586.355,0.25359937964013385,76.38,100289
94,919.0,432.56,583.542,0.22302659265345384,68.3,100289
95,888.0,539.81,549.945,0.31844802414820367,81.71,100289
96,785.0,761.25,213.945,0.2666930546759553,29.68,100289
97,902.0,493.52,842.83,0.30555436627851984,108.7,100289
98,857.0,629.02,375.605,0.3114190814339709,48.46,100289
99,886.0,508.84,578.404,0.1448849503281661,72.65,100289
100,780.0,815.65,199.044,0.39432793378357794,29.52,100289
101,932.0,378.72,774.484,0.27621555345621196,114.21,100289
102,774.0,771.43,216.635,0.28464161157670087,30.56,100289
103,875.0,569.46,500.497,0.3602591417018131,63.79,100289
104,695.0,825.26,342.427,0.11965771597649574,48.66,100289
105,939.0,338.92,767.343,0.15681052891969527,130.72,100289
106,714.0,878.38,242.933,0.25491363759915,31.95,100289
107,817.0,737.59,304.312,0.3606687819146299,39.53,100289
108,854.0,652.82,363.885,0.3118144603403272,51.95,100289
109,927.0,395.82,892.267,0.1808701768488746,110.92,100289
110,797.0,766.34,303.302,0.3581097246181548,36.09,100289
111,858.0,634.55,403.253,0.32318075863530404,46.7,100289
112,862.0,620.55,364.79,0.3590190305206463,50.18,100289
113,874.0,574.74,541.338,0.35983385742694524,63.44,100289
114,809.0,747.93,180.587,0.33494121113104963,22.11,100289
115,788.0,767.2,184.117,0.3119499768411301,29.17,100289
116,835.0,679.96,639.537,0.21043636463875182,68.58,100289
117,826.0,680.96,241.896,0.22362813554145786,37.6,100289
118,925.0,378.0,861.445,0.10453385852483775,111.54,100289
119,860.0,630.01,367.578,0.30884167140420693,43.73,100289
120,892.0,525.12,520.725,0.3059431562113833,67.69,100289
121,851.0,646.82,364.903,0.3364305883874491,49.8,100289
122,780.0,774.28,501.357,0.21655748937919694,61.6,100289
123,906.0,468.42,448.836,0.22236884648064184,72.22,100289
124,858.0,612.58,298.299,0.3362991656734208,49.72,100289
125,890.0,486.31,532.707,0.08069878023568328,83.49,100289
126,900.0,490.79,573.081,0.22948758080303686,71.07,100289
127,801.0,756.21,201.428,0.3829605500366774,28.58,100289
128,638.0,910.56,460.156,0.19969966303657763,50.53,100289
129,907.0,442.93,544.418,0.1591153462649438,86.19,100289
130,763.0,809.54,320.791,0.340477582729692,42.7,100289
131,831.0,690.68,230.437,0.30050693740364715,33.85,100289
132,808.0,721.68,442.906,0.14954641658412138,58.26,100289
133,786.0,780.64,216.395,0.29102971476801626,28.49,100289
134,925.0,409.52,638.018,0.3104448802009927,112.65,100289
135,902.0,502.57,553.908,0.29839893395853057,64.66,100289
136,903.0,496.35,852.452,0.3091283113807903,101.96,100289
137,872.0,604.92,714.617,0.19632097046833052,91.18,100289
138,915.0,438.37,910.297,0.19327071834233298,103.72,100289
139,748.0,827.24,234.376,0.29449194425224867,31.22,100289
140,906.0,486.46,448.788,0.2797848940286759,78.04,100289
141,869.0,630.11,614.07,0.3639604349213362,79.51,100289
142,799.0,759.59,202.887,0.3758687258687259,25.39,100289
143,896.0,517.51,549.676,0.31308578846706503,75.75,100289
144,753.0,793.29,461.193,0.13840418133455695,57.35,100289
145,845.0,700.72,412.003,0.37734833625821546,51.95,100289
146,853.0,658.89,447.83,0.26475641252432336,54.01,100289
147,874.0,605.35,564.068,0.35532909382173244,63.84,100289
148,799.0,764.05,201.884,0.35651906670272665,25.2,100289
149,623.0,989.17,325.696,0.20819132963130677,35.22,100289
150,895.0,522.08,830.601,0.3369413820318976,113.09,100289
151,855.0,645.56,368.215,0.30210712723779204,52.33,100289
152,767.0,837.2,233.31,0.42765482139978356,27.06,100289
153,878.0,557.26,505.098,0.3452576434593119,72.04,100289
154,812.0,741.77,308.292,0.37077393565786937,34.22,100289
155,880.0,570.56,384.496,0.26491328061872327,53.42,100289
156,724.0,839.67,217.155,0.24314396804543703,32.01,100289
157,868.0,617.57,365.439,0.3153260051410961,48.63,100289
158,846.0,628.98,406.35,0.2224375677441121,51.82,100289
159,790.0,787.71,217.808,0.3948602042524694,29.52,100289
160,879.0,583.18,628.013,0.34478768439553825,78.69,100289
161,799.0,742.24,296.654,0.2904962390573255,36.42,100289
162,795.0,787.7,208.113,0.4087635331798863,25.5,100289
163,931.0,382.11,633.377,0.2991187514368183,98.03,100289
164,792.0,766.28,205.754,0.37915068527379714,29.36,100289
165,940.0,339.64,702.249,0.1386142200007244,111.37,100289
166,906.0,476.18,456.222,0.1827424341585611,80.56,100289
167,903.0,491.92,439.193,0.25875570537871784,69.5,100289
168,865.0,598.58,550.203,0.3680839654850104,67.95,100289
169,718.0,815.28,341.075,0.17478417556410186,45.96,100289
170,869.0,596.32,376.1,0.30237361348504244,52.71,100289
171,877.0,595.58,552.471,0.34196105946325206,71.08,100289
172,889.0,544.02,589.209,0.30856968391161244,81.37,100289
173,913.0,437.47,494.435,0.21218667866602578,80.66,100289
174,847.0,615.89,398.555,0.18672770926226942,47.93,100289
175,907.0,481.62,488.772,0.2561263842413373,74.91,100289
176,898.0,514.37,585.775,0.27948383499447393,65.27,100289
177,803.0,761.95,199.259,0.3842809036919121,24.79,100289
178,753.0,847.31,247.841,0.36841812755983516,23.96,100289
179,833.0,668.56,449.494,0.24115465360391883,56.16,100289
180,883.0,562.6,516.549,0.3322374626489542,66.58,100289
181,851.0,658.01,581.589,0.40011402814482916,71.39,100289
182,826.0,678.15,227.89,0.2471192660550459,36.15,100289
183,914.0,470.96,925.919,0.273532450681212,100.09,100289
184,844.0,619.15,425.886,0.12586323177374767,57.82,100289
185,803.0,707.75,288.429,0.228615756377516,41.17,100289
186,821.0,742.25,291.553,0.3712079496997093,34.67,100289
187,903.0,505.98,834.8,0.32776826329968645,102.78,100289
188,782.0,777.47,211.301,0.33138807092686784,27.54,100289
189,884.0,577.85,632.889,0.35432052332531866,75.45,100289
190,819.0,713.15,277.932,0.33715823808639844,39.33,100289
191,870.0,586.17,395.3,0.22370593725321272,55.1,100289
192,888.0,541.8,552.218,0.28600575914941795,69.71,100289
193,868.0,579.24,671.932,0.14188195528849004,81.06,100289
194,787.0,799.45,215.228,0.42456647750057724,28.56,100289
195,864.0,627.71,364.141,0.3047922690287508,52.7,100289
196,857.0,585.33,944.168,0.12345015239455603,120.43,100289
197,697.0,868.65,267.218,0.1888264908362954,30.74,100289
198,901.0,488.71,473.4,0.2991530050613112,64.45,100289
199,870.0,574.86,375.723,0.18939185552831428,43.86,100289
200,870.0,542.86,1049.266,0.1349631438699184,112.97,100289
201,860.0,637.69,524.602,0.3630339418487323,69.3,100289
202,825.0,686.34,286.723,0.26127163799273656,36.4,100289
203,911.0,450.81,885.812,0.247576099210823,112.97,100289
204,703.0,815.86,359.172,0.13305449198157707,50.05,100289
205,916.0,450.47,972.577,0.2732045178039411,109.82,100289
206,918.0,445.0,604.917,0.20430107526881722,78.27,100289
207,873.0,610.83,624.967,0.3489131263460842,66.79,100289
208,906.0,478.24,610.293,0.24525011630469382,67.74,100289
209,792.0,770.52,200.097,0.389496936190393,26.32,100289
210,768.0,758.42,722.469,0.18739983420834486,74.96,100289
211,936.0,355.63,668.811,0.24699156169744405,123.2,100289
212,911.0,462.28,530.519,0.2103264544198489,72.19,100289
213,833.0,678.48,238.664,0.24282047781569963,41.9,100289
214,931.0,379.97,837.045,0.2304556583038356,117.57,100289
215,906.0,472.08,842.897,0.2818353576248313,112.46,100289
216,757.0,829.43,232.131,0.37037631781051455,26.87,100289
217,870.0,557.35,477.32,0.09123209964083671,74.55,100289
218,919.0,420.61,557.534,0.21299740756588054,79.04,100289
219,884.0,565.36,593.365,0.27141030774310015,71.94,100289
220,903.0,495.24,845.771,0.30495002474022764,110.64,100289
221,877.0,604.01,544.126,0.3634575751394467,66.0,100289
222,911.0,425.74,847.217,0.1019432942053479,120.66,100289
223,896.0,526.82,582.022,0.29751813669339444,73.35,100289
224,902.0,483.86,532.121,0.2458647057960166,66.43,100289
225,915.0,424.64,498.022,0.20295347379883502,74.35,100289
226,696.0,826.59,338.289,0.12046427923717581,42.94,100289
227,791.0,778.29,198.681,0.39451482546608485,24.78,100289
228,896.0,523.31,550.562,0.2982620717391851,79.64,100289
229,715.0,873.47,242.03,0.19827138046275786,32.53,100289
230,866.0,623.2,553.454,0.33873742072482194,71.19,100289
231,923.0,411.55,795.358,0.3075068509561389,113.48,100289
232,937.0,349.61,700.22,0.1653578168834481,124.67,100289
233,813.0,722.19,272.704,0.37404972182235535,33.56,100289
234,833.0,681.86,260.232,0.3452694367247339,33.26,100289
235,885.0,537.79,467.923,0.11459052352246407,84.86,100289
236,917.0,427.34,564.436,0.17397428139952306,81.37,100289
237,778.0,778.27,213.739,0.28362287503728006,27.3,100289
238,866.0,572.38,370.002,0.21097666060289147,58.97,100289
239,874.0,606.06,555.533,0.34995797436436227,69.39,100289
240,778.0,789.11,208.403,0.3588966469730684,28.84,100289
241,792.0,762.19,205.035,0.37184802918409116,25.08,100289
242,909.0,468.56,596.471,0.24859287884598366,73.02,100289
243,615.0,998.91,332.956,0.2252702546963236,34.18,100289
244,780.0,770.62,200.543,0.2422784255761756,26.43,100289
245,916.0,441.2,890.944,0.24363260519568283,106.29,100289
246,902.0,491.09,508.032,0.2496748985166453,78.97,100289
247,897.0,512.15,531.928,0.2887721389520467,74.06,100289
248,810.0,698.08,393.703,0.090923473617756,52.0,100289
249,935.0,352.01,815.223,0.2226325066861172,103.64,100289
250,902.0,490.57,541.603,0.20057612987508622,78.44,100289
251,914.0,441.16,770.034,0.33207156572525803,97.39,100289
252,840.0,662.32,270.604,0.3002461789602559,34.16,100289
253,813.0,730.27,285.899,0.3546880239366504,39.08,100289
254,924.0,404.25,768.127,0.3190377612233488,103.09,100289
255,844.0,698.23,427.623,0.36460249748970613,47.47,100289
256,904.0,478.74,434.643,0.28954313735734705,67.69,100289
257,905.0,468.85,458.591,0.19084607435678888,81.41,100289
258,911.0,458.25,882.225,0.23692728152289377,108.08,100289
259,879.0,591.41,568.003,0.3153432297681755,74.67,100289
260,766.0,833.15,241.76,0.37887861545756285,25.35,100289
261,745.0,818.8,475.549,0.11327186820848693,56.7,100289
262,860.0,617.65,404.312,0.2618756019377004,52.63,100289
263,870.0,604.85,377.395,0.28786828299000755,56.23,100289
264,878.0,588.93,566.229,0.3277597888880964,76.18,100289
265,824.0,734.73,286.28,0.3580201860382029,36.53,100289
266,777.0,796.67,222.012,0.31148395543648244,27.41,100289
267,770.0,740.73,499.883,0.12622491491608967,61.43,100289
268,763.0,800.15,201.811,0.29748750416527825,28.67,100289
269,934.0,366.37,830.936,0.22132522130562785,119.77,100289
270,885.0,529.53,470.939,0.33244853682634423,64.24,100289
271,838.0,681.38,262.38,0.3475808845354705,38.78,100289
272,888.0,525.68,550.268,0.276016951240545,80.22,100289
273,778.0,785.09,207.859,0.38314169399813675,29.15,100289
274,796.0,781.85,198.787,0.42428907082647027,25.31,100289
275,914.0,440.1,581.373,0.23204474370978348,85.87,100289
276,915.0,443.96,892.227,0.2416657575006199,123.37,100289
277,852.0,635.94,393.349,0.27818778333677313,49.15,100289
278,891.0,524.38,551.338,0.3178659316861896,76.7,100289
279,867.0,555.65,630.74,0.13223435363626385,71.36,100289
280,898.0,525.19,668.531,0.26786004490794835,86.34,100289
281,796.0,766.21,341.234,0.3883701067615658,39.38,100289
282,904.0,486.46,563.039,0.270942796663432,64.82,100289
283,876.0,567.46,535.887,0.36817633856376986,67.32,100289
